title,description,link,date_published
Crimen en Carabayllo: asesinan a alférez de la Policía dentro de su vehículo cerca de la casa de su pareja,"Según información policial, Jhordy Escobedo Mori, de 23 años, murió tras recibir impactos de bala en la cabeza y el cuello. La pareja de la víctima, quien se hallaba a su lado cuando ocurrió el crimen, relató a los policías que dos desconocidos llegaron caminando al lugar y le ordenaron que bajara del vehículo. Cuando corrió por ayuda escuchó los disparos.",https://rpp.pe/lima/policiales/crimen-a-carabayllo-asesinan-a-alferez-de-la-policia-dentro-de-su-vehiculo-cerca-de-la-casa-de-su-pareja-noticia-1660595,"Thu, 23 Oct 2025 07:55:09 -0500"
Fiscalía abre investigación preliminar por asesinato de alférez de la PNP en Carabayllo,"El Ministerio Público buscará determinar a los responsales del delito de homicidio contra el efectivo de la PNP, que murió a balazos en la avenida San Pedro, en el distrito limeño de Carabayllo.",https://rpp.pe/lima/actualidad/fiscalia-abre-investigacion-preliminar-por-asesinato-de-alferez-de-la-pnp-en-carabayllo-noticia-1660637,"Thu, 23 Oct 2025 11:45:35 -0500"
Entra en vigor en Bolivia un decreto de indulto para disminuir hacinamiento en cárceles,"El decreto establece que se concederá ""el beneficio de indulto"" a los privados de libertad que tengan sentencia condenatoria ejecutoriada ""igual o menor a diez años sin que sea necesario el cumplimiento de una parte de la condena"".",https://rpp.pe/mundo/latinoamerica/entra-en-vigor-en-bolivia-un-decreto-de-indulto-para-disminuir-hacinamiento-en-carceles-noticia-1660639,"Thu, 23 Oct 2025 11:21:02 -0500"
ANC del Ministerio Público inició proceso disciplinario a fiscal Pérez Gómez por su labor en el caso ‘Cócteles’,Desde la Autoridad Nacional de Control del Ministerio Público señalan al fiscal Pérez Gómez por presuntos errores en la acusación por el caso ‘Cócteles’ que tiene como involucrada a Keiko Fujimori.,https://rpp.pe/politica/judiciales/anc-del-ministerio-publico-inicio-proceso-disciplinario-a-fiscal-perez-gomez-por-su-labor-en-el-caso-cocteles-noticia-1660607,"Thu, 23 Oct 2025 08:47:12 -0500"
"Con 7 días en el cargo, aún no hay posición sobre el Reinfo: Premier responde ante presión del Congreso por prórroga al 2029","El primer ministro Ernesto Álvarez afirmó que el Ejecutivo aún no ha definido una postura sobre la prórroga del Reinfo, cuya extensión al 2029 evalúa el Congreso. Además, advirtió sobre el impacto fiscal de más de 220 leyes no observadas y anunció acciones para defender la estabilidad económica.",https://rpp.pe/economia/economia/reinfo-con-7-dias-en-el-cargo-aun-no-hay-posicion-sobre-el-reinfo-premier-responde-ante-presion-del-congreso-por-prorroga-al-2029-ernesto-alvarez-noticia-1660635,"Thu, 23 Oct 2025 11:20:55 -0500"
